price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,comes_furnished,laundry_options,parking_options
1200,apartment,1750,2,2.0,0,0,0,0,0,w/d in unit,off-street parking
2300,condo,799,1,1.5,0,0,1,0,1,,
949,apartment,1010,2,2.0,1,1,1,0,0,w/d in unit,
1327,apartment,1000,2,1.0,0,0,1,0,0,,
2595,house,1475,3,2.0,0,0,1,0,0,,
599,apartment,725,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1199,apartment,1164,2,2.0,1,1,0,0,0,w/d in unit,detached garage
1250,apartment,1061,2,2.0,1,1,0,1,0,w/d in unit,carport
885,apartment,943,2,1.0,1,1,0,0,0,w/d in unit,
1490,house,2532,5,3.0,1,1,1,0,1,w/d hookups,attached garage
839,apartment,900,2,0.0,1,1,1,0,0,laundry on site,off-street parking
1115,apartment,780,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
229,apartment,200,1,1.0,0,0,0,1,1,laundry on site,street parking
900,apartment,300,0,1.0,0,0,1,0,0,laundry in bldg,street parking
964,apartment,1166,2,2.0,1,1,1,0,0,,
930,apartment,940,1,1.0,1,1,1,0,0,,
1950,apartment,750,2,1.5,1,1,0,0,0,laundry on site,off-street parking
900,house,1241,2,1.0,1,1,1,0,0,,detached garage
1335,apartment,903,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1106,apartment,1500,3,2.0,0,0,1,0,0,,
2850,townhouse,2900,3,4.0,0,1,0,0,0,w/d in unit,attached garage
975,apartment,1853,3,2.5,1,0,1,0,0,,
1556,townhouse,1305,2,2.0,1,1,1,0,0,w/d in unit,attached garage
500,house,670,2,1.0,1,1,1,0,0,w/d in unit,attached garage
815,apartment,1255,4,2.0,0,0,1,0,0,,
769,apartment,600,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1375,apartment,1214,3,2.0,0,0,1,0,0,,
2950,condo,1400,2,1.0,1,1,0,1,1,w/d in unit,attached garage
780,apartment,1045,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
925,apartment,1435,2,1.5,1,1,1,0,0,,
1595,apartment,550,2,1.0,1,1,0,0,0,laundry on site,off-street parking
750,townhouse,905,2,1.0,1,1,1,0,0,laundry on site,off-street parking
950,house,1224,5,2.0,1,1,1,0,0,,
1625,apartment,918,2,2.0,0,0,1,0,0,,
1534,apartment,1125,2,2.0,1,1,1,0,0,w/d in unit,
2054,apartment,998,2,2.0,1,1,0,0,0,w/d in unit,attached garage
1400,apartment,1000,2,1.0,0,0,1,0,0,,off-street parking
1379,apartment,1050,2,2.0,1,1,1,0,0,w/d hookups,
972,apartment,931,2,1.0,0,0,1,0,0,,
775,apartment,1000,3,2.0,1,1,1,0,0,w/d hookups,
1498,apartment,664,1,1.0,0,0,1,0,0,,
530,apartment,720,1,1.0,1,1,1,0,0,,
10,townhouse,8,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
989,apartment,910,1,1.0,1,1,1,1,0,w/d in unit,detached garage
650,apartment,730,1,1.0,0,0,1,0,0,,
842,apartment,750,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
899,apartment,820,1,1.0,0,0,1,0,0,no laundry on site,street parking
650,apartment,860,2,1.0,1,1,1,0,0,laundry on site,carport
1758,apartment,1275,2,2.0,0,0,1,0,0,,
735,apartment,731,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
700,apartment,700,1,1.0,1,1,0,0,0,laundry in bldg,street parking
1635,apartment,597,0,1.0,1,1,0,1,0,w/d in unit,attached garage
2580,townhouse,1325,2,2.0,1,0,0,0,0,laundry on site,off-street parking
1125,apartment,960,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
861,apartment,802,1,1.0,1,1,0,0,0,,
850,apartment,950,2,1.0,1,1,0,1,0,w/d hookups,
695,apartment,717,2,1.0,1,1,0,0,0,,
1045,apartment,650,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1380,apartment,1186,3,2.0,1,1,0,0,0,w/d in unit,carport
1123,apartment,699,1,1.0,0,0,1,0,0,,
1239,house,1601,3,2.0,1,1,1,0,0,w/d hookups,attached garage
1450,duplex,1280,3,2.0,0,1,1,0,0,w/d in unit,street parking
1575,apartment,1431,3,3.0,1,1,0,1,0,w/d in unit,carport
1400,house,1300,3,2.5,0,0,0,0,0,w/d hookups,attached garage
665,apartment,925,2,2.0,1,1,1,0,0,laundry on site,carport
1171,apartment,1081,2,2.0,0,0,1,0,0,,
1599,apartment,1154,2,2.0,1,1,0,0,0,w/d in unit,
800,duplex,980,2,1.0,0,0,1,0,0,w/d hookups,attached garage
1700,apartment,592,0,1.0,0,0,1,0,0,w/d in unit,attached garage
1040,apartment,600,0,1.0,1,1,1,0,0,laundry on site,off-street parking
835,apartment,560,1,1.0,1,1,1,0,0,laundry on site,off-street parking
809,townhouse,935,2,1.5,1,1,1,0,0,,
1027,apartment,1118,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1035,apartment,786,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1373,apartment,601,1,1.0,1,1,0,0,0,w/d in unit,carport
1450,apartment,1030,2,2.0,1,1,1,0,0,w/d hookups,carport
550,house,780,3,3.0,0,0,1,0,0,,
808,apartment,875,3,1.0,1,0,1,0,0,laundry in bldg,
1025,apartment,1040,2,2.0,1,1,0,0,0,w/d in unit,detached garage
1,apartment,1050,3,1.0,0,0,1,0,0,laundry on site,off-street parking
1750,house,1340,3,2.0,0,1,0,0,0,w/d hookups,off-street parking
1115,apartment,1039,2,1.0,1,1,1,0,0,laundry on site,off-street parking
953,apartment,1280,3,2.0,1,1,0,0,0,w/d hookups,
650,apartment,980,1,1.0,0,0,1,0,1,,off-street parking
805,apartment,916,2,1.0,1,1,1,0,0,w/d hookups,
968,apartment,602,1,1.0,0,0,1,0,0,,
2400,apartment,1221,2,2.0,0,0,1,0,1,,
1310,apartment,564,1,1.0,1,1,1,0,0,laundry on site,
850,house,1152,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1500,apartment,1555,3,2.0,0,0,1,0,0,w/d hookups,attached garage
1060,apartment,752,1,1.0,1,1,0,0,0,w/d in unit,attached garage
1009,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,
1200,apartment,752,2,1.0,1,0,0,0,0,,carport
929,apartment,700,1,1.0,1,1,1,0,0,w/d in unit,
1399,apartment,910,3,1.0,1,0,1,0,0,w/d hookups,off-street parking
730,apartment,750,1,1.0,0,0,1,0,0,,
880,apartment,858,2,1.0,1,1,1,0,0,laundry on site,carport
1065,apartment,841,1,1.0,0,0,1,0,0,,
743,apartment,803,1,1.0,1,1,0,0,0,w/d hookups,
1900,apartment,1152,3,2.0,1,1,1,0,0,w/d in unit,
2280,apartment,1287,2,2.0,1,1,1,0,0,,
800,apartment,1100,2,1.5,0,0,1,0,0,,
1320,apartment,1230,3,2.5,1,1,1,0,0,w/d hookups,
749,apartment,550,1,1.0,1,1,1,0,0,,
1813,apartment,1244,3,3.0,1,1,1,0,0,w/d hookups,
1780,apartment,750,1,1.0,1,1,0,0,0,laundry on site,detached garage
950,apartment,475,1,1.0,1,1,0,1,1,laundry on site,off-street parking
1265,apartment,950,2,1.5,1,1,1,0,0,w/d in unit,
2350,house,1750,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
1200,apartment,1000,2,2.0,1,0,1,0,0,w/d hookups,off-street parking
775,apartment,864,2,1.5,0,0,1,0,0,laundry on site,off-street parking
1025,apartment,752,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1109,apartment,1165,3,2.0,0,0,1,0,0,w/d hookups,
625,apartment,950,2,2.0,1,1,1,0,0,w/d hookups,
890,apartment,658,1,1.0,1,1,1,0,0,w/d hookups,detached garage
1100,apartment,840,2,1.0,0,0,1,0,0,w/d hookups,carport
630,apartment,944,2,2.0,1,1,1,0,0,w/d hookups,
830,apartment,622,0,1.0,1,1,0,0,0,w/d in unit,off-street parking
1354,apartment,867,2,2.0,1,1,1,0,0,w/d in unit,carport
1290,apartment,826,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
876,apartment,855,1,1.0,1,1,1,1,0,w/d hookups,
895,apartment,717,2,1.0,1,1,0,1,0,w/d in unit,off-street parking
1234,apartment,1074,2,2.0,1,1,1,0,0,w/d in unit,
1278,townhouse,810,1,1.0,1,1,1,0,0,w/d in unit,attached garage
1155,apartment,1200,3,1.5,1,1,1,0,0,laundry in bldg,off-street parking
1050,apartment,763,2,1.0,1,1,0,1,0,laundry on site,carport
1162,apartment,926,2,2.0,1,1,1,0,0,w/d in unit,street parking
1833,apartment,1254,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1265,townhouse,1200,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
1050,apartment,887,1,1.0,1,1,1,1,0,w/d in unit,detached garage
1395,in-law,1450,2,1.0,0,0,0,0,1,w/d in unit,street parking
635,apartment,770,1,1.0,1,1,0,0,0,laundry on site,off-street parking
2025,apartment,860,1,1.0,1,1,0,1,0,w/d in unit,detached garage
799,apartment,575,1,1.0,1,1,1,0,0,w/d hookups,
795,townhouse,950,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
945,apartment,1068,3,3.0,1,1,1,0,0,w/d hookups,off-street parking
950,apartment,1030,2,2.0,1,1,0,0,0,,
880,apartment,1280,3,2.0,0,0,1,0,0,,
950,condo,1108,3,2.0,0,1,1,0,0,,
1421,apartment,575,1,1.0,1,1,0,0,0,laundry on site,carport
1167,apartment,810,2,1.0,1,0,1,0,0,,
705,apartment,900,1,1.0,0,0,1,0,0,w/d hookups,off-street parking
1669,apartment,863,1,1.0,1,1,0,1,0,w/d in unit,carport
725,apartment,704,1,1.0,1,1,1,1,0,w/d in unit,detached garage
679,apartment,900,2,2.0,1,1,0,0,0,laundry on site,
734,manufactured,1216,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1100,apartment,978,0,1.0,1,1,0,1,1,w/d in unit,off-street parking
850,cottage/cabin,700,2,1.0,0,0,1,0,0,no laundry on site,off-street parking
735,apartment,685,1,1.0,0,0,1,0,0,,
715,apartment,650,2,1.0,1,1,1,0,0,laundry on site,carport
940,apartment,735,2,1.5,1,1,1,0,0,laundry in bldg,off-street parking
1000,townhouse,1200,2,1.5,1,1,1,0,0,,
799,apartment,900,2,1.0,1,1,1,0,0,laundry on site,off-street parking
729,apartment,575,1,1.0,1,1,1,0,0,laundry on site,
832,apartment,825,2,1.5,1,1,1,0,0,,no parking
2567,apartment,1201,3,2.0,1,1,0,1,0,w/d in unit,attached garage
825,apartment,759,2,1.0,1,0,1,0,0,laundry on site,carport
1625,apartment,1288,2,2.0,1,1,1,0,0,w/d hookups,carport
1405,apartment,450,1,1.0,0,0,1,0,0,,
545,apartment,505,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
695,cottage/cabin,400,1,1.0,0,0,1,0,0,w/d in unit,attached garage
859,apartment,600,1,1.0,1,1,1,0,0,laundry on site,carport
899,apartment,1050,2,2.0,0,0,1,0,0,,
575,duplex,1200,2,1.5,0,0,1,0,0,w/d in unit,off-street parking
899,apartment,700,1,1.0,0,0,1,0,0,,
697,townhouse,1002,3,1.0,0,0,1,0,0,w/d hookups,off-street parking
875,apartment,935,1,1.0,1,1,1,1,0,laundry on site,
1561,apartment,1317,3,2.0,1,1,1,0,0,w/d hookups,
1200,apartment,580,1,1.0,1,1,1,0,0,w/d in unit,attached garage
879,apartment,671,2,1.0,1,1,0,1,1,w/d in unit,attached garage
1195,apartment,840,1,1.0,0,0,1,0,0,,
2600,apartment,600,0,1.0,1,1,1,0,0,w/d in unit,
929,apartment,875,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1605,apartment,1088,2,2.0,1,1,0,0,0,w/d in unit,carport
930,apartment,693,1,1.0,1,1,0,0,0,laundry on site,carport
956,apartment,926,2,2.0,0,0,1,0,0,,
963,apartment,1323,2,2.0,0,0,1,0,0,,
733,apartment,840,2,1.0,1,1,0,1,0,w/d in unit,carport
1069,apartment,996,1,1.0,1,1,1,0,0,,
1658,townhouse,1349,2,2.5,1,1,0,0,0,w/d in unit,off-street parking
625,apartment,845,2,2.0,1,1,1,0,0,w/d in unit,
811,apartment,895,2,2.0,1,1,1,1,0,w/d in unit,off-street parking
1200,house,1300,3,2.0,1,1,0,0,0,w/d hookups,carport
640,house,845,3,2.0,0,0,1,0,0,,
650,apartment,875,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
835,apartment,820,1,1.0,0,0,0,0,0,w/d in unit,detached garage
900,apartment,912,2,0.0,0,1,1,0,0,w/d hookups,off-street parking
1055,apartment,608,1,1.0,1,1,0,0,0,laundry in bldg,carport
775,apartment,1089,2,2.0,0,0,1,0,0,,
585,apartment,550,1,1.0,1,1,0,0,0,laundry in bldg,off-street parking
1349,apartment,766,1,1.0,1,1,0,0,0,w/d in unit,carport
1219,apartment,1052,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
625,apartment,736,2,1.0,0,0,1,0,0,,
610,apartment,761,1,1.0,1,1,1,1,0,w/d hookups,
1470,apartment,1300,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
1110,townhouse,1225,3,2.5,1,1,1,0,0,w/d in unit,
1170,apartment,863,1,1.0,1,1,1,0,0,w/d hookups,carport
950,apartment,949,2,1.0,1,1,0,0,0,w/d in unit,off-street parking
1145,apartment,1000,2,2.0,1,1,1,0,0,,
750,apartment,600,1,1.0,1,1,1,0,0,w/d hookups,
820,apartment,960,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1400,house,1500,3,2.0,1,1,1,0,0,w/d hookups,attached garage
600,apartment,680,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1041,apartment,809,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
770,apartment,940,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
2000,duplex,1450,4,1.0,0,0,1,0,0,w/d in unit,off-street parking
795,apartment,1248,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
899,townhouse,1156,2,1.5,1,1,0,0,0,w/d hookups,street parking
925,house,1024,3,2.0,1,1,0,0,0,w/d hookups,off-street parking
715,apartment,804,2,1.5,1,0,1,0,0,laundry in bldg,off-street parking
835,apartment,885,2,2.0,1,1,0,0,0,laundry on site,carport
1249,apartment,1147,1,1.0,1,1,0,0,0,w/d in unit,
2796,apartment,1318,3,2.0,1,1,1,1,0,w/d in unit,off-street parking
1140,apartment,786,1,1.0,0,0,1,0,0,,
1000,manufactured,1152,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1017,apartment,645,1,1.0,1,1,1,0,0,laundry on site,carport
1350,apartment,1011,2,2.0,1,1,1,0,0,,
1499,apartment,1100,2,2.0,1,1,1,0,0,w/d hookups,attached garage
1262,apartment,950,2,1.0,1,1,0,0,0,laundry on site,off-street parking
1304,apartment,1227,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
920,apartment,1000,2,1.5,1,1,1,0,0,,
1322,apartment,1023,2,2.0,1,1,0,0,0,w/d in unit,
2275,apartment,1170,2,2.0,1,1,0,0,1,w/d in unit,off-street parking
810,apartment,1260,2,2.5,1,1,1,0,0,laundry in bldg,carport
1246,apartment,1163,2,2.0,1,1,1,0,0,,
945,apartment,1068,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
752,apartment,1000,2,1.5,0,0,1,0,0,w/d hookups,
1399,apartment,908,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
1259,apartment,880,2,2.0,1,1,1,0,0,laundry on site,carport
831,apartment,600,1,1.0,1,1,0,0,0,laundry on site,off-street parking
1514,apartment,1168,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1165,apartment,1280,3,1.5,1,1,1,0,0,w/d in unit,off-street parking
1455,apartment,1258,2,2.0,0,0,0,0,0,w/d in unit,attached garage
995,apartment,1175,2,2.0,1,1,0,1,0,w/d in unit,off-street parking
1109,apartment,1165,3,2.0,0,0,1,0,0,w/d hookups,
926,apartment,883,2,1.0,1,1,1,0,0,w/d hookups,
1665,apartment,1124,3,2.0,1,1,0,0,0,laundry in bldg,
665,apartment,475,0,1.0,1,1,1,0,0,w/d hookups,
1050,townhouse,1017,2,1.5,1,1,1,0,0,w/d in unit,carport
1150,apartment,476,0,1.0,1,1,1,0,0,laundry on site,
950,apartment,725,1,1.0,1,1,0,0,0,w/d in unit,carport
1655,apartment,1240,2,2.0,1,1,0,1,0,w/d in unit,off-street parking
875,apartment,972,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
650,apartment,906,2,1.0,1,1,1,0,0,,
669,apartment,725,1,1.0,1,1,1,0,0,laundry on site,off-street parking
810,house,972,2,2.5,1,1,1,0,0,w/d in unit,attached garage
784,apartment,972,2,2.0,1,1,1,0,0,w/d hookups,
679,apartment,662,1,1.0,1,1,1,0,0,w/d hookups,
1160,apartment,835,1,1.0,1,1,1,0,0,w/d in unit,detached garage
620,house,1040,3,2.0,1,1,1,0,0,,
600,manufactured,1280,3,2.0,0,0,1,0,0,w/d hookups,off-street parking
628,apartment,750,1,1.0,1,1,0,0,0,laundry on site,
620,apartment,750,1,1.0,0,0,0,0,0,no laundry on site,detached garage
630,apartment,680,2,1.0,1,1,1,0,0,laundry on site,
1050,house,2099,4,2.0,1,1,0,1,0,w/d in unit,attached garage
1950,apartment,1900,3,1.0,0,1,0,1,1,w/d in unit,off-street parking
895,apartment,632,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1815,apartment,1283,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1175,apartment,843,1,1.0,1,1,1,0,0,w/d hookups,
710,apartment,663,1,1.5,1,1,0,0,0,laundry on site,off-street parking
740,apartment,780,2,1.0,1,1,0,1,0,laundry in bldg,carport
1625,apartment,1300,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1374,apartment,1151,2,2.0,1,1,1,0,0,w/d hookups,
1259,townhouse,1353,3,2.0,1,1,1,0,0,w/d hookups,street parking
375,apartment,400,0,1.0,0,0,1,0,0,no laundry on site,off-street parking
1441,apartment,987,2,2.0,1,1,1,0,0,w/d in unit,carport
1199,townhouse,949,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1150,townhouse,1426,2,2.5,1,1,0,0,0,w/d hookups,attached garage
565,apartment,700,2,1.0,1,1,0,0,0,laundry on site,off-street parking
829,apartment,810,2,1.0,1,1,1,0,0,,
1480,apartment,1379,3,2.0,1,1,0,1,0,w/d in unit,carport
936,apartment,1230,3,2.0,1,1,1,0,0,,
1000,duplex,1200,2,1.0,0,0,1,0,0,w/d hookups,off-street parking
1175,apartment,1300,2,1.0,0,0,1,0,0,laundry in bldg,carport
2994,apartment,1318,3,2.0,0,0,1,0,0,,
869,apartment,600,1,1.0,1,1,0,1,0,laundry on site,off-street parking
1250,apartment,605,1,1.0,1,1,1,0,0,w/d in unit,
1496,apartment,1197,2,2.0,1,1,1,0,0,w/d in unit,no parking
1900,apartment,650,0,1.0,1,1,0,0,0,w/d in unit,street parking
1545,condo,1087,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
720,apartment,790,2,1.0,1,1,1,0,0,laundry on site,off-street parking
615,apartment,563,1,1.0,1,1,1,0,0,laundry on site,off-street parking
700,apartment,500,0,1.0,0,1,0,0,0,laundry on site,off-street parking
935,apartment,675,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
945,apartment,960,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1395,condo,1000,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
706,apartment,1089,2,2.0,0,0,1,0,0,w/d hookups,
750,apartment,1100,2,1.0,0,0,1,0,0,w/d hookups,detached garage
955,apartment,750,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
945,apartment,1058,3,2.0,0,0,1,0,0,laundry on site,carport
2425,apartment,748,1,1.0,1,1,0,0,0,w/d in unit,
1270,apartment,325,0,1.0,0,0,1,0,0,,
1700,apartment,1198,2,2.0,0,0,1,0,0,,
1205,apartment,1170,3,2.0,1,1,1,0,0,w/d in unit,
900,apartment,900,1,1.0,1,0,1,0,0,laundry in bldg,detached garage
1615,apartment,830,2,1.0,1,0,0,1,0,laundry on site,
1495,apartment,857,1,1.0,1,1,0,1,0,laundry in bldg,carport
1150,apartment,1130,3,2.0,1,1,1,1,0,w/d hookups,off-street parking
899,apartment,950,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1250,apartment,1687,3,2.0,0,0,1,0,0,,
2867,townhouse,1067,2,2.0,1,1,1,0,0,w/d in unit,attached garage
850,apartment,1000,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
479,apartment,1200,4,2.0,1,1,0,0,1,w/d in unit,off-street parking
412,house,1434,3,2.0,1,1,1,0,1,w/d hookups,
2205,apartment,658,1,1.0,1,1,1,1,0,w/d in unit,attached garage
1730,apartment,658,1,1.0,1,1,1,0,0,w/d in unit,
1000,apartment,950,3,1.0,1,1,1,0,0,,off-street parking
1525,flat,1360,2,2.0,1,1,0,0,0,w/d hookups,attached garage
1575,house,2200,4,2.0,0,0,0,0,0,w/d in unit,off-street parking
375,house,685,1,1.0,0,1,0,1,1,w/d in unit,off-street parking
1345,apartment,987,2,2.0,1,1,1,0,0,w/d in unit,
1100,house,1800,3,1.5,1,1,0,0,0,w/d in unit,attached garage
1009,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,
2800,house,1800,3,2.0,0,0,1,0,1,w/d hookups,off-street parking
750,house,2000,4,2.0,1,0,1,0,1,w/d hookups,off-street parking
1015,apartment,910,2,2.0,0,0,1,0,0,,
2000,house,2130,4,2.5,1,1,1,1,0,w/d in unit,detached garage
675,apartment,841,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1400,apartment,361,0,1.0,1,1,1,0,0,,
1100,apartment,1078,2,2.0,1,1,0,1,1,w/d in unit,detached garage
600,apartment,875,2,1.0,0,0,1,1,0,laundry on site,street parking
679,apartment,1000,2,2.0,1,1,1,0,0,laundry on site,off-street parking
1650,apartment,1460,2,2.0,1,1,1,0,0,w/d in unit,carport
1175,apartment,893,2,2.0,1,1,1,1,0,w/d in unit,street parking
2100,apartment,750,2,1.0,0,0,0,0,0,laundry in bldg,
1590,apartment,738,1,1.0,0,0,1,0,0,,
641,apartment,634,1,1.0,1,1,1,0,0,w/d hookups,
1605,apartment,985,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
1095,apartment,1124,2,2.0,1,1,0,1,0,w/d in unit,carport
555,apartment,730,1,1.0,1,1,0,0,0,laundry on site,
2350,apartment,800,2,1.0,1,0,1,0,0,laundry in bldg,street parking
955,apartment,625,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1359,apartment,759,1,1.0,1,1,0,1,0,w/d in unit,off-street parking
2595,apartment,1355,2,1.0,1,1,0,1,0,w/d in unit,attached garage
1200,in-law,660,0,1.0,0,0,0,0,1,no laundry on site,off-street parking
615,apartment,364,0,1.0,1,1,0,1,1,laundry on site,
1089,apartment,978,2,2.0,1,1,1,0,0,w/d hookups,street parking
785,apartment,1047,2,1.0,1,1,1,0,0,laundry on site,street parking
1125,apartment,879,2,2.0,0,0,1,0,0,,
729,apartment,575,1,1.0,1,1,1,0,0,laundry on site,
1664,apartment,1439,3,2.5,1,1,1,0,0,,
700,apartment,935,2,1.5,1,1,1,0,0,laundry in bldg,
1350,apartment,1000,2,1.0,1,1,0,0,0,w/d in unit,off-street parking
550,apartment,690,1,1.0,1,1,0,0,0,laundry on site,off-street parking
950,apartment,400,0,1.0,1,1,1,0,0,laundry in bldg,off-street parking
882,apartment,1209,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1240,apartment,1050,1,1.0,1,1,1,0,0,w/d hookups,
1365,apartment,860,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
650,apartment,860,2,1.0,1,1,1,0,0,laundry on site,carport
1685,apartment,1045,2,2.0,1,1,1,0,0,w/d in unit,carport
975,apartment,1270,3,2.0,1,1,1,0,0,,
781,apartment,738,2,1.0,0,0,0,0,0,w/d hookups,attached garage
1430,condo,1400,3,2.0,0,0,1,0,0,w/d hookups,attached garage
1029,apartment,1256,4,2.0,1,1,1,0,0,w/d in unit,off-street parking
1462,apartment,1025,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1199,manufactured,1027,2,2.0,0,0,1,0,0,w/d in unit,carport
1299,apartment,1309,3,2.5,1,1,1,0,0,w/d hookups,
999,apartment,924,2,2.0,0,0,1,0,0,,
1175,apartment,1133,2,2.0,1,1,1,0,0,w/d in unit,attached garage
850,apartment,713,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1700,house,2150,5,2.0,1,1,0,0,0,w/d in unit,off-street parking
1495,apartment,1054,2,2.0,0,1,0,0,0,w/d in unit,off-street parking
1000,house,1200,2,2.0,0,0,1,0,0,w/d hookups,attached garage
905,apartment,1349,3,3.0,1,1,1,0,0,w/d in unit,
909,apartment,865,2,1.0,0,0,1,0,0,,
1565,apartment,671,1,1.0,0,0,1,0,0,,
750,duplex,300,0,1.0,0,0,0,0,0,laundry on site,off-street parking
925,apartment,780,2,1.0,0,0,1,0,0,laundry on site,off-street parking
795,apartment,830,2,1.0,1,1,1,0,0,laundry on site,street parking
820,apartment,912,2,1.0,1,1,1,0,0,laundry on site,off-street parking
880,apartment,918,2,2.0,1,1,0,0,0,w/d hookups,off-street parking
1635,apartment,1635,2,2.0,1,1,1,0,0,w/d in unit,attached garage
879,apartment,900,2,2.0,0,0,1,0,0,w/d in unit,off-street parking
970,apartment,780,2,1.0,1,1,1,0,0,laundry in bldg,carport
1450,house,1475,3,2.0,0,0,1,0,0,w/d hookups,carport
850,house,1842,4,1.5,1,1,1,0,0,,
1160,apartment,1456,3,2.0,1,1,1,0,0,w/d hookups,
1250,apartment,759,1,1.0,1,1,0,1,0,w/d in unit,attached garage
2400,house,1234,3,2.0,0,0,0,0,0,w/d hookups,attached garage
860,apartment,1055,2,2.0,1,1,1,0,1,w/d hookups,off-street parking
675,cottage/cabin,1000,2,1.0,0,0,0,1,1,w/d in unit,off-street parking
1300,apartment,775,1,1.0,1,1,1,0,0,laundry on site,
2340,apartment,982,2,2.0,1,1,0,1,0,w/d in unit,detached garage
1200,house,1450,3,2.5,1,1,1,0,0,,
1470,apartment,817,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
650,apartment,1044,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1085,apartment,780,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
2457,townhouse,1267,2,1.5,1,1,1,0,0,w/d in unit,carport
2695,apartment,968,2,2.5,1,1,0,0,0,w/d in unit,
1346,apartment,1008,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1125,apartment,1104,2,1.0,0,0,1,0,0,,
660,apartment,680,1,1.0,1,1,1,0,0,laundry on site,
1150,apartment,620,1,1.0,1,1,0,0,0,w/d in unit,detached garage
750,apartment,330,0,1.0,1,1,0,0,0,laundry in bldg,off-street parking
985,townhouse,900,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
950,apartment,880,2,2.0,1,1,1,0,0,w/d in unit,carport
805,apartment,853,2,1.0,0,0,1,0,0,,
1155,apartment,728,1,1.0,1,1,0,1,0,w/d in unit,off-street parking
1377,apartment,1020,2,2.0,1,1,1,0,0,,
1235,apartment,1184,2,2.5,1,1,1,0,0,w/d hookups,
1595,house,1180,1,2.0,0,0,0,0,0,w/d in unit,attached garage
